,,,,,,,,,,,
,Wholesaler ID,Date of Purchase,Month,Product Type,Capacity (ml),Quantity Purchased,ZIP,City,Manager ID,Manager Name,Q3 - 2020 Goals
,R00031,7/13/2020,7/31/2020,Pulp Orange 1000ml,1000ml,250,60000111,Agra,10011,Rakesh S,"170,000"
,R00032,7/13/2020,7/31/2020,Pulp Orange 500ml,500ml,740,60593792,Amritsar,10012,Kalpana K,"200,000"
,R00036,7/13/2020,7/31/2020,Pulp Orange 500ml,500ml,690,68204232,Goa,10016,Kirti S,"145,000"
,R00041,7/13/2020,7/31/2020,Pulp Orange 2000ml,2000ml,610,73401300,Agra,10011,Rakesh S,"170,000"
,R00042,7/13/2020,7/31/2020,Pulp Orange 2000ml,2000ml,430,73710945,Amritsar,10012,Kalpana K,"200,000"
,R00044,7/13/2020,7/31/2020,Pulp Orange 500ml,500ml,650,75200141,Durgapur ,10014,Taran S,"170,000"
,R00047,7/13/2020,7/31/2020,Pulp Orange 2000ml,2000ml,560,79300140,Mumbai,10017,Vishwa P,"190,000"
,R00009,7/14/2020,7/31/2020,Pulp Orange 250ml,250ml,410,24987367,Coimbatore ,10019,Kirti S,"160,000"
,R00009,7/14/2020,7/31/2020,Pulp Orange 1000ml,1000ml,990,24987367,Coimbatore ,10019,Kirti S,"160,000"
,R00013,7/14/2020,7/31/2020,Pulp Orange 500ml,500ml,1040,31300589,Chandigarh,10013,Ram S,"225,000"
,R00014,7/14/2020,7/31/2020,Pulp Orange 1000ml,1000ml,860,36000198,Durgapur ,10014,Taran S,"170,000"
,R00016,7/14/2020,7/31/2020,Pulp Orange 1000ml,1000ml,640,38041001,Goa,10016,Kirti S,"145,000"
,R00018,7/14/2020,7/31/2020,Pulp Orange 250ml,250ml,860,39058313,Chennai ,10018,Ankit J,"180,000"
,R00023,7/14/2020,7/31/2020,Pulp Orange 1000ml,1000ml,350,42275901,Chandigarh,10013,Ram S,"225,000"
,R00025,7/14/2020,7/31/2020,Pulp Orange 250ml,250ml,360,51739701,Gangtok,10015,Rahul S,"235,000"
,R00027,7/14/2020,7/31/2020,Pulp Orange 500ml,500ml,130,53046792,Mumbai,10017,Vishwa P,"190,000"
,R00030,7/14/2020,7/31/2020,Pulp Orange 2000ml,2000ml,860,57500219,Hyderabad,10020,Abhishek S,"250,000"
,R00031,7/14/2020,7/31/2020,Pulp Orange 1000ml,1000ml,200,60000111,Agra,10011,Rakesh S,"170,000"
,R00033,7/14/2020,7/31/2020,Pulp Orange 500ml,500ml,150,62047108,Chandigarh,10013,Ram S,"225,000"
,R00042,7/14/2020,7/31/2020,Pulp Orange 1000ml,1000ml,620,73710945,Amritsar,10012,Kalpana K,"200,000"
,R00045,7/14/2020,7/31/2020,Pulp Orange 250ml,250ml,1020,76901001,Gangtok,10015,Rahul S,"235,000"
,R00047,7/14/2020,7/31/2020,Pulp Orange 2000ml,2000ml,720,79300140,Mumbai,10017,Vishwa P,"190,000"
,R00048,7/14/2020,7/31/2020,Pulp Orange 2000ml,2000ml,380,80002547,Chennai ,10018,Ankit J,"180,000"
,R00050,7/14/2020,7/31/2020,Pulp Orange 500ml,500ml,1060,83401402,Hyderabad,10020,Abhishek S,"250,000"
,R00003,7/15/2020,7/31/2020,Pulp Orange 250ml,250ml,440,16004529,Chandigarh,10013,Ram S,"225,000"
,R00003,7/15/2020,7/31/2020,Pulp Orange 250ml,250ml,510,16004529,Chandigarh,10013,Ram S,"225,000"
,R00007,7/15/2020,7/31/2020,Pulp Orange 500ml,500ml,1200,24394791,Mumbai,10017,Vishwa P,"190,000"
,R00012,7/15/2020,7/31/2020,Pulp Orange 500ml,500ml,190,30257831,Amritsar,10012,Kalpana K,"200,000"
,R00015,7/15/2020,7/31/2020,Pulp Orange 1000ml,1000ml,660,36450915,Gangtok,10015,Rahul S,"235,000"
,R00017,7/15/2020,7/31/2020,Pulp Orange 250ml,250ml,280,39010098,Mumbai,10017,Vishwa P,"190,000"
,R00018,7/15/2020,7/31/2020,Pulp Orange 2000ml,2000ml,490,39058313,Chennai ,10018,Ankit J,"180,000"
,R00019,7/15/2020,7/31/2020,Pulp Orange 1000ml,1000ml,1110,40002931,Coimbatore ,10019,Kirti S,"160,000"
,R00020,7/15/2020,7/31/2020,Pulp Orange 1000ml,1000ml,1140,40300001,Hyderabad,10020,Abhishek S,"250,000"
,R00020,7/15/2020,7/31/2020,Pulp Orange 2000ml,2000ml,1180,40300001,Hyderabad,10020,Abhishek S,"250,000"
,R00023,7/15/2020,7/31/2020,Pulp Orange 250ml,250ml,660,42275901,Chandigarh,10013,Ram S,"225,000"
,R00029,7/15/2020,7/31/2020,Pulp Orange 1000ml,1000ml,890,57039712,Coimbatore ,10019,Kirti S,"160,000"
,R00033,7/15/2020,7/31/2020,Pulp Orange 500ml,500ml,1090,62047108,Chandigarh,10013,Ram S,"225,000"
,R00035,7/15/2020,7/31/2020,Pulp Orange 2000ml,2000ml,1140,64105993,Gangtok,10015,Rahul S,"235,000"
,R00036,7/15/2020,7/31/2020,Pulp Orange 250ml,250ml,390,68204232,Goa,10016,Kirti S,"145,000"
,R00037,7/15/2020,7/31/2020,Pulp Orange 250ml,250ml,930,68510841,Mumbai,10017,Vishwa P,"190,000"
,R00041,7/15/2020,7/31/2020,Pulp Orange 1000ml,1000ml,730,73401300,Agra,10011,Rakesh S,"170,000"
,R00041,7/15/2020,7/31/2020,Pulp Orange 500ml,500ml,670,73401300,Agra,10011,Rakesh S,"170,000"
,R00045,7/15/2020,7/31/2020,Pulp Orange 2000ml,2000ml,200000,76901001,Gangtok,10015,Rahul S,"235,000"
,R00010,7/16/2020,7/31/2020,Pulp Orange 500ml,500ml,810,26309001,Hyderabad,10020,Abhishek S,"250,000"
,R00021,7/16/2020,7/31/2020,Pulp Orange 500ml,500ml,880,40341999,Agra,10011,Rakesh S,"170,000"
,R00022,7/16/2020,7/31/2020,Pulp Orange 500ml,500ml,920,41145792,Amritsar,10012,Kalpana K,"200,000"
,R00031,7/16/2020,7/31/2020,Pulp Orange 2000ml,2000ml,910,60000111,Agra,10011,Rakesh S,"170,000"
,R00038,7/16/2020,7/31/2020,Pulp Orange 500ml,500ml,1110,70003873,Chennai ,10018,Ankit J,"180,000"
,R00039,7/16/2020,7/31/2020,Pulp Orange 1000ml,1000ml,730,71321390,Coimbatore ,10019,Kirti S,"160,000"
,R00039,7/16/2020,7/31/2020,Pulp Orange 250ml,250ml,650,71321390,Coimbatore ,10019,Kirti S,"160,000"
,R00043,7/16/2020,7/31/2020,Pulp Orange 2000ml,2000ml,740,75109301,Chandigarh,10013,Ram S,"225,000"
,R00049,7/16/2020,7/31/2020,Pulp Orange 1000ml,1000ml,1000,83105839,Coimbatore ,10019,Kirti S,"160,000"
,R00050,7/16/2020,7/31/2020,Pulp Orange 1000ml,1000ml,390,83401402,Hyderabad,10020,Abhishek S,"250,000"
,R00002,7/17/2020,7/31/2020,Pulp Orange 2000ml,2000ml,250,14793702,Amritsar,10012,Kalpana K,"200,000"
,R00015,7/17/2020,7/31/2020,Pulp Orange 1000ml,1000ml,300,36450915,Gangtok,10015,Rahul S,"235,000"
,R00019,7/17/2020,7/31/2020,Pulp Orange 1000ml,1000ml,460,40002931,Coimbatore ,10019,Kirti S,"160,000"
,R00019,7/17/2020,7/31/2020,Pulp Orange 2000ml,2000ml,770,40002931,Coimbatore ,10019,Kirti S,"160,000"
,R00019,7/17/2020,7/31/2020,Pulp Orange 250ml,250ml,1110,40002931,Coimbatore ,10019,Kirti S,"160,000"
,R00019,7/17/2020,7/31/2020,Pulp Orange 500ml,500ml,780,40002931,Coimbatore ,10019,Kirti S,"160,000"
,R00020,7/17/2020,7/31/2020,Pulp Orange 500ml,500ml,370,40300001,Hyderabad,10020,Abhishek S,"250,000"
,R00024,7/17/2020,7/31/2020,Pulp Orange 250ml,250ml,670,50004672,Durgapur ,10014,Taran S,"170,000"
,R00026,7/17/2020,7/31/2020,Pulp Orange 500ml,500ml,1020,52095731,Goa,10016,Kirti S,"145,000"
,R00031,7/17/2020,7/31/2020,Pulp Orange 2000ml,2000ml,360,60000111,Agra,10011,Rakesh S,"170,000"
,R00031,7/17/2020,7/31/2020,Pulp Orange 500ml,500ml,340,60000111,Agra,10011,Rakesh S,"170,000"
,R00035,7/17/2020,7/31/2020,Pulp Orange 1000ml,1000ml,340,64105993,Gangtok,10015,Rahul S,"235,000"
,R00036,7/17/2020,7/31/2020,Pulp Orange 1000ml,1000ml,410,68204232,Goa,10016,Kirti S,"145,000"
,R00037,7/17/2020,7/31/2020,Pulp Orange 500ml,500ml,260,68510841,Mumbai,10017,Vishwa P,"190,000"
,R00041,7/17/2020,7/31/2020,Pulp Orange 500ml,500ml,250,73401300,Agra,10011,Rakesh S,"170,000"
,R00045,7/17/2020,7/31/2020,Pulp Orange 250ml,250ml,260,76901001,Gangtok,10015,Rahul S,"235,000"
,R00049,7/17/2020,7/31/2020,Pulp Orange 1000ml,1000ml,490,83105839,Coimbatore ,10019,Kirti S,"160,000"
,R00002,7/18/2020,7/31/2020,Pulp Orange 1000ml,1000ml,800,14793702,Amritsar,10012,Kalpana K,"200,000"
,R00007,7/18/2020,7/31/2020,Pulp Orange 500ml,500ml,790,24394791,Mumbai,10017,Vishwa P,"190,000"
,R00014,7/18/2020,7/31/2020,Pulp Orange 500ml,500ml,430,36000198,Durgapur ,10014,Taran S,"170,000"
,R00014,7/18/2020,7/31/2020,Pulp Orange 2000ml,2000ml,420,36000198,Durgapur ,10014,Taran S,"170,000"
,R00014,7/18/2020,7/31/2020,Pulp Orange 250ml,250ml,270,36000198,Durgapur ,10014,Taran S,"170,000"
,R00025,7/18/2020,7/31/2020,Pulp Orange 1000ml,1000ml,840,51739701,Gangtok,10015,Rahul S,"235,000"
,R00033,7/18/2020,7/31/2020,Pulp Orange 500ml,500ml,1110,62047108,Chandigarh,10013,Ram S,"225,000"
,R00039,7/18/2020,7/31/2020,Pulp Orange 2000ml,2000ml,530,71321390,Coimbatore ,10019,Kirti S,"160,000"
,R00048,7/18/2020,7/31/2020,Pulp Orange 1000ml,1000ml,310,80002547,Chennai ,10018,Ankit J,"180,000"
,R00048,7/18/2020,7/31/2020,Pulp Orange 500ml,500ml,660,80002547,Chennai ,10018,Ankit J,"180,000"
,R00012,7/19/2020,7/31/2020,Pulp Orange 2000ml,2000ml,450,30257831,Amritsar,10012,Kalpana K,"200,000"
,R00017,7/19/2020,7/31/2020,Pulp Orange 2000ml,2000ml,790,39010098,Mumbai,10017,Vishwa P,"190,000"
,R00021,7/19/2020,7/31/2020,Pulp Orange 500ml,500ml,750,40341999,Agra,10011,Rakesh S,"170,000"
,R00024,7/19/2020,7/31/2020,Pulp Orange 2000ml,2000ml,170,50004672,Durgapur ,10014,Taran S,"170,000"
,R00031,7/19/2020,7/31/2020,Pulp Orange 250ml,250ml,990,60000111,Agra,10011,Rakesh S,"170,000"
,R00031,7/19/2020,7/31/2020,Pulp Orange 1000ml,1000ml,630,60000111,Agra,10011,Rakesh S,"170,000"
,R00034,7/19/2020,7/31/2020,Pulp Orange 250ml,250ml,840,62503841,Durgapur ,10014,Taran S,"170,000"
,R00036,7/19/2020,7/31/2020,Pulp Orange 2000ml,2000ml,210,68204232,Goa,10016,Kirti S,"145,000"
,R00040,7/19/2020,7/31/2020,Pulp Orange 250ml,250ml,370,71330131,Hyderabad,10020,Abhishek S,"250,000"
,R00050,7/19/2020,7/31/2020,Pulp Orange 500ml,500ml,760,83401402,Hyderabad,10020,Abhishek S,"250,000"
,R00002,7/20/2020,7/31/2020,Pulp Orange 250ml,250ml,410,14793702,Amritsar,10012,Kalpana K,"200,000"
,R00007,7/20/2020,7/31/2020,Pulp Orange 500ml,500ml,640,24394791,Mumbai,10017,Vishwa P,"190,000"
,R00009,7/20/2020,7/31/2020,Pulp Orange 2000ml,2000ml,890,24987367,Coimbatore ,10019,Kirti S,"160,000"
,R00009,7/20/2020,7/31/2020,Pulp Orange 2000ml,2000ml,1100,24987367,Coimbatore ,10019,Kirti S,"160,000"
,R00015,7/20/2020,7/31/2020,Pulp Orange 2000ml,2000ml,890,36450915,Gangtok,10015,Rahul S,"235,000"
,R00019,7/20/2020,7/31/2020,Pulp Orange 2000ml,2000ml,680,40002931,Coimbatore ,10019,Kirti S,"160,000"
,R00020,7/20/2020,7/31/2020,Pulp Orange 500ml,500ml,1070,40300001,Hyderabad,10020,Abhishek S,"250,000"
,R00023,7/20/2020,7/31/2020,Pulp Orange 250ml,250ml,1160,42275901,Chandigarh,10013,Ram S,"225,000"
,R00026,7/20/2020,7/31/2020,Pulp Orange 1000ml,1000ml,830,52095731,Goa,10016,Kirti S,"145,000"
,R00032,7/20/2020,7/31/2020,Pulp Orange 500ml,500ml,420,60593792,Amritsar,10012,Kalpana K,"200,000"
,R00040,7/20/2020,7/31/2020,Pulp Orange 1000ml,1000ml,360,71330131,Hyderabad,10020,Abhishek S,"250,000"
,R00045,7/20/2020,7/31/2020,Pulp Orange 500ml,500ml,640,76901001,Gangtok,10015,Rahul S,"235,000"
,R00045,7/20/2020,7/31/2020,Pulp Orange 2000ml,2000ml,1140,76901001,Gangtok,10015,Rahul S,"235,000"
,R00047,7/20/2020,7/31/2020,Pulp Orange 2000ml,2000ml,1200,79300140,Mumbai,10017,Vishwa P,"190,000"
,R00005,7/21/2020,7/31/2020,Pulp Orange 1000ml,1000ml,630,22187493,Gangtok,10015,Rahul S,"235,000"
,R00009,7/21/2020,7/31/2020,Pulp Orange 1000ml,1000ml,1170,24987367,Coimbatore ,10019,Kirti S,"160,000"
,R00010,7/21/2020,7/31/2020,Pulp Orange 1000ml,1000ml,400,26309001,Hyderabad,10020,Abhishek S,"250,000"
,R00013,7/21/2020,7/31/2020,Pulp Orange 2000ml,2000ml,920,31300589,Chandigarh,10013,Ram S,"225,000"
,R00015,7/21/2020,7/31/2020,Pulp Orange 250ml,250ml,1200,36450915,Gangtok,10015,Rahul S,"235,000"
,R00016,7/21/2020,7/31/2020,Pulp Orange 1000ml,1000ml,740,38041001,Goa,10016,Kirti S,"145,000"
,R00031,7/21/2020,7/31/2020,Pulp Orange 250ml,250ml,150,60000111,Agra,10011,Rakesh S,"170,000"
,R00031,7/21/2020,7/31/2020,Pulp Orange 500ml,500ml,1110,60000111,Agra,10011,Rakesh S,"170,000"
,R00035,7/21/2020,7/31/2020,Pulp Orange 1000ml,1000ml,300,64105993,Gangtok,10015,Rahul S,"235,000"
,R00039,7/21/2020,7/31/2020,Pulp Orange 2000ml,2000ml,480,71321390,Coimbatore ,10019,Kirti S,"160,000"
,R00044,7/21/2020,7/31/2020,Pulp Orange 2000ml,2000ml,400,75200141,Durgapur ,10014,Taran S,"170,000"
,R00046,7/21/2020,7/31/2020,Pulp Orange 1000ml,1000ml,440,78140921,Goa,10016,Kirti S,"145,000"
,R00014,7/22/2020,7/31/2020,Pulp Orange 500ml,500ml,490,36000198,Durgapur ,10014,Taran S,"170,000"
,R00015,7/22/2020,7/31/2020,Pulp Orange 500ml,500ml,710,36450915,Gangtok,10015,Rahul S,"235,000"
,R00032,7/22/2020,7/31/2020,Pulp Orange 500ml,500ml,1170,60593792,Amritsar,10012,Kalpana K,"200,000"
,R00037,7/22/2020,7/31/2020,Pulp Orange 500ml,500ml,880,68510841,Mumbai,10017,Vishwa P,"190,000"
,R00037,7/22/2020,7/31/2020,Pulp Orange 250ml,250ml,690,68510841,Mumbai,10017,Vishwa P,"190,000"
,R00045,7/22/2020,7/31/2020,Pulp Orange 1000ml,1000ml,770,76901001,Gangtok,10015,Rahul S,"235,000"
,R00048,7/22/2020,7/31/2020,Pulp Orange 500ml,500ml,170,80002547,Chennai ,10018,Ankit J,"180,000"
,R00048,7/22/2020,7/31/2020,Pulp Orange 1000ml,1000ml,780,80002547,Chennai ,10018,Ankit J,"180,000"
,R00049,7/22/2020,7/31/2020,Pulp Orange 1000ml,1000ml,870,83105839,Coimbatore ,10019,Kirti S,"160,000"
,R00003,7/23/2020,7/31/2020,Pulp Orange 500ml,500ml,1040,16004529,Chandigarh,10013,Ram S,"225,000"
,R00010,7/23/2020,7/31/2020,Pulp Orange 2000ml,2000ml,770,26309001,Hyderabad,10020,Abhishek S,"250,000"
,R00012,7/23/2020,7/31/2020,Pulp Orange 500ml,500ml,680,30257831,Amritsar,10012,Kalpana K,"200,000"
,R00014,7/23/2020,7/31/2020,Pulp Orange 1000ml,1000ml,320,36000198,Durgapur ,10014,Taran S,"170,000"
,R00017,7/23/2020,7/31/2020,Pulp Orange 2000ml,2000ml,320,39010098,Mumbai,10017,Vishwa P,"190,000"
,R00021,7/23/2020,7/31/2020,Pulp Orange 1000ml,1000ml,550,40341999,Agra,10011,Rakesh S,"170,000"
,R00022,7/23/2020,7/31/2020,Pulp Orange 2000ml,2000ml,230,41145792,Amritsar,10012,Kalpana K,"200,000"
,R00023,7/23/2020,7/31/2020,Pulp Orange 1000ml,1000ml,690,42275901,Chandigarh,10013,Ram S,"225,000"
,R00024,7/23/2020,7/31/2020,Pulp Orange 2000ml,2000ml,340,50004672,Durgapur ,10014,Taran S,"170,000"
,R00026,7/23/2020,7/31/2020,Pulp Orange 1000ml,1000ml,430,52095731,Goa,10016,Kirti S,"145,000"
,R00029,7/23/2020,7/31/2020,Pulp Orange 2000ml,2000ml,350,57039712,Coimbatore ,10019,Kirti S,"160,000"
,R00030,7/23/2020,7/31/2020,Pulp Orange 500ml,500ml,510,57500219,Hyderabad,10020,Abhishek S,"250,000"
,R00031,7/23/2020,7/31/2020,Pulp Orange 1000ml,1000ml,490,60000111,Agra,10011,Rakesh S,"170,000"
,R00042,7/23/2020,7/31/2020,Pulp Orange 2000ml,2000ml,200,73710945,Amritsar,10012,Kalpana K,"200,000"
,R00043,7/23/2020,7/31/2020,Pulp Orange 2000ml,2000ml,950,75109301,Chandigarh,10013,Ram S,"225,000"
,R00045,7/23/2020,7/31/2020,Pulp Orange 250ml,250ml,670,76901001,Gangtok,10015,Rahul S,"235,000"
,R00046,7/23/2020,7/31/2020,Pulp Orange 2000ml,2000ml,430,78140921,Goa,10016,Kirti S,"145,000"
,R00046,7/23/2020,7/31/2020,Pulp Orange 1000ml,1000ml,1150,78140921,Goa,10016,Kirti S,"145,000"
,R00048,7/23/2020,7/31/2020,Pulp Orange 500ml,500ml,820,80002547,Chennai ,10018,Ankit J,"180,000"
,R00049,7/23/2020,7/31/2020,Pulp Orange 1000ml,1000ml,1040,83105839,Coimbatore ,10019,Kirti S,"160,000"
,R00002,7/24/2020,7/31/2020,Pulp Orange 250ml,250ml,670,14793702,Amritsar,10012,Kalpana K,"200,000"
,R00003,7/24/2020,7/31/2020,Pulp Orange 500ml,500ml,720,16004529,Chandigarh,10013,Ram S,"225,000"
,R00005,7/24/2020,7/31/2020,Pulp Orange 2000ml,2000ml,890,22187493,Gangtok,10015,Rahul S,"235,000"
,R00014,7/24/2020,7/31/2020,Pulp Orange 500ml,500ml,280,36000198,Durgapur ,10014,Taran S,"170,000"
,R00017,7/24/2020,7/31/2020,Pulp Orange 500ml,500ml,930,39010098,Mumbai,10017,Vishwa P,"190,000"
,R00020,7/24/2020,7/31/2020,Pulp Orange 1000ml,1000ml,560,40300001,Hyderabad,10020,Abhishek S,"250,000"
,R00020,7/24/2020,7/31/2020,Pulp Orange 500ml,500ml,1040,40300001,Hyderabad,10020,Abhishek S,"250,000"
,R00030,7/24/2020,7/31/2020,Pulp Orange 250ml,250ml,760,57500219,Hyderabad,10020,Abhishek S,"250,000"
,R00033,7/24/2020,7/31/2020,Pulp Orange 2000ml,2000ml,350,62047108,Chandigarh,10013,Ram S,"225,000"
,R00034,7/24/2020,7/31/2020,Pulp Orange 500ml,500ml,1010,62503841,Durgapur ,10014,Taran S,"170,000"
,R00043,7/24/2020,7/31/2020,Pulp Orange 2000ml,2000ml,680,75109301,Chandigarh,10013,Ram S,"225,000"
,R00046,7/24/2020,7/31/2020,Pulp Orange 250ml,250ml,610,78140921,Goa,10016,Kirti S,"145,000"
,R00047,7/24/2020,7/31/2020,Pulp Orange 250ml,250ml,420,79300140,Mumbai,10017,Vishwa P,"190,000"
,R00002,7/25/2020,7/31/2020,Pulp Orange 2000ml,2000ml,810,14793702,Amritsar,10012,Kalpana K,"200,000"
,R00003,7/25/2020,7/31/2020,Pulp Orange 500ml,500ml,380,16004529,Chandigarh,10013,Ram S,"225,000"
,R00009,7/25/2020,7/31/2020,Pulp Orange 250ml,250ml,130,24987367,Coimbatore ,10019,Kirti S,"160,000"
,R00013,7/25/2020,7/31/2020,Pulp Orange 250ml,250ml,1120,31300589,Chandigarh,10013,Ram S,"225,000"
,R00016,7/25/2020,7/31/2020,Pulp Orange 1000ml,1000ml,800,38041001,Goa,10016,Kirti S,"145,000"
,R00017,7/25/2020,7/31/2020,Pulp Orange 1000ml,1000ml,1120,39010098,Mumbai,10017,Vishwa P,"190,000"
,R00023,7/25/2020,7/31/2020,Pulp Orange 1000ml,1000ml,520,42275901,Chandigarh,10013,Ram S,"225,000"
,R00026,7/25/2020,7/31/2020,Pulp Orange 1000ml,1000ml,430,52095731,Goa,10016,Kirti S,"145,000"
,R00026,7/25/2020,7/31/2020,Pulp Orange 500ml,500ml,790,52095731,Goa,10016,Kirti S,"145,000"
,R00035,7/25/2020,7/31/2020,Pulp Orange 1000ml,1000ml,550,64105993,Gangtok,10015,Rahul S,"235,000"
,R00036,7/25/2020,7/31/2020,Pulp Orange 500ml,500ml,140,68204232,Goa,10016,Kirti S,"145,000"
,R00038,7/25/2020,7/31/2020,Pulp Orange 1000ml,1000ml,940,70003873,Chennai ,10018,Ankit J,"180,000"
,R00041,7/25/2020,7/31/2020,Pulp Orange 500ml,500ml,600,73401300,Agra,10011,Rakesh S,"170,000"
,R00047,7/25/2020,7/31/2020,Pulp Orange 250ml,250ml,370,79300140,Mumbai,10017,Vishwa P,"190,000"
,R00003,7/26/2020,7/31/2020,Pulp Orange 2000ml,2000ml,630,16004529,Chandigarh,10013,Ram S,"225,000"
,R00005,7/26/2020,7/31/2020,Pulp Orange 1000ml,1000ml,130,22187493,Gangtok,10015,Rahul S,"235,000"
,R00012,7/26/2020,7/31/2020,Pulp Orange 500ml,500ml,540,30257831,Amritsar,10012,Kalpana K,"200,000"
,R00016,7/26/2020,7/31/2020,Pulp Orange 1000ml,1000ml,980,38041001,Goa,10016,Kirti S,"145,000"
,R00016,7/26/2020,7/31/2020,Pulp Orange 500ml,500ml,500,38041001,Goa,10016,Kirti S,"145,000"
,R00038,7/26/2020,7/31/2020,Pulp Orange 250ml,250ml,830,70003873,Chennai ,10018,Ankit J,"180,000"
,R00042,7/26/2020,7/31/2020,Pulp Orange 1000ml,1000ml,780,73710945,Amritsar,10012,Kalpana K,"200,000"
,R00002,7/27/2020,7/31/2020,Pulp Orange 1000ml,1000ml,360,14793702,Amritsar,10012,Kalpana K,"200,000"
,R00003,7/27/2020,7/31/2020,Pulp Orange 500ml,500ml,830,16004529,Chandigarh,10013,Ram S,"225,000"
,R00014,7/27/2020,7/31/2020,Pulp Orange 2000ml,2000ml,450,36000198,Durgapur ,10014,Taran S,"170,000"
,R00033,7/27/2020,7/31/2020,Pulp Orange 1000ml,1000ml,240,62047108,Chandigarh,10013,Ram S,"225,000"
,R00041,7/27/2020,7/31/2020,Pulp Orange 1000ml,1000ml,140,73401300,Agra,10011,Rakesh S,"170,000"
,R00047,7/27/2020,7/31/2020,Pulp Orange 1000ml,1000ml,130,79300140,Mumbai,10017,Vishwa P,"190,000"
,R00009,7/28/2020,7/31/2020,Pulp Orange 500ml,500ml,380,24987367,Coimbatore ,10019,Kirti S,"160,000"
,R00016,7/28/2020,7/31/2020,Pulp Orange 250ml,250ml,620,38041001,Goa,10016,Kirti S,"145,000"
,R00018,7/28/2020,7/31/2020,Pulp Orange 500ml,500ml,100,39058313,Chennai ,10018,Ankit J,"180,000"
,R00019,7/28/2020,7/31/2020,Pulp Orange 2000ml,2000ml,650,40002931,Coimbatore ,10019,Kirti S,"160,000"
,R00020,7/28/2020,7/31/2020,Pulp Orange 250ml,250ml,600,40300001,Hyderabad,10020,Abhishek S,"250,000"
,R00027,7/28/2020,7/31/2020,Pulp Orange 500ml,500ml,290,53046792,Mumbai,10017,Vishwa P,"190,000"
,R00029,7/28/2020,7/31/2020,Pulp Orange 250ml,250ml,620,57039712,Coimbatore ,10019,Kirti S,"160,000"
,R00030,7/28/2020,7/31/2020,Pulp Orange 250ml,250ml,380,57500219,Hyderabad,10020,Abhishek S,"250,000"
,R00032,7/28/2020,7/31/2020,Pulp Orange 2000ml,2000ml,1040,60593792,Amritsar,10012,Kalpana K,"200,000"
,R00038,7/28/2020,7/31/2020,Pulp Orange 2000ml,2000ml,180,70003873,Chennai ,10018,Ankit J,"180,000"
,R00041,7/28/2020,7/31/2020,Pulp Orange 500ml,500ml,460,73401300,Agra,10011,Rakesh S,"170,000"
,R00042,7/28/2020,7/31/2020,Pulp Orange 250ml,250ml,300,73710945,Amritsar,10012,Kalpana K,"200,000"
,R00043,7/28/2020,7/31/2020,Pulp Orange 1000ml,1000ml,530,75109301,Chandigarh,10013,Ram S,"225,000"
,R00045,7/28/2020,7/31/2020,Pulp Orange 1000ml,1000ml,1180,76901001,Gangtok,10015,Rahul S,"235,000"
,R00050,7/28/2020,7/31/2020,Pulp Orange 250ml,250ml,220,83401402,Hyderabad,10020,Abhishek S,"250,000"
,R00003,7/29/2020,7/31/2020,Pulp Orange 500ml,500ml,220,16004529,Chandigarh,10013,Ram S,"225,000"
,R00007,7/29/2020,7/31/2020,Pulp Orange 500ml,500ml,980,24394791,Mumbai,10017,Vishwa P,"190,000"
,R00018,7/29/2020,7/31/2020,Pulp Orange 1000ml,1000ml,230,39058313,Chennai ,10018,Ankit J,"180,000"
,R00021,7/29/2020,7/31/2020,Pulp Orange 500ml,500ml,1110,40341999,Agra,10011,Rakesh S,"170,000"
,R00022,7/29/2020,7/31/2020,Pulp Orange 2000ml,2000ml,830,41145792,Amritsar,10012,Kalpana K,"200,000"
,R00025,7/29/2020,7/31/2020,Pulp Orange 500ml,500ml,340,51739701,Gangtok,10015,Rahul S,"235,000"
,R00031,7/29/2020,7/31/2020,Pulp Orange 1000ml,1000ml,740,60000111,Agra,10011,Rakesh S,"170,000"
,R00037,7/29/2020,7/31/2020,Pulp Orange 1000ml,1000ml,510,68510841,Mumbai,10017,Vishwa P,"190,000"
,R00037,7/29/2020,7/31/2020,Pulp Orange 250ml,250ml,790,68510841,Mumbai,10017,Vishwa P,"190,000"
,R00037,7/29/2020,7/31/2020,Pulp Orange 500ml,500ml,600,68510841,Mumbai,10017,Vishwa P,"190,000"
,R00038,7/29/2020,7/31/2020,Pulp Orange 1000ml,1000ml,270,70003873,Chennai ,10018,Ankit J,"180,000"
,R00040,7/29/2020,7/31/2020,Pulp Orange 500ml,500ml,910,71330131,Hyderabad,10020,Abhishek S,"250,000"
,R00041,7/29/2020,7/31/2020,Pulp Orange 250ml,250ml,880,73401300,Agra,10011,Rakesh S,"170,000"
,R00042,7/29/2020,7/31/2020,Pulp Orange 2000ml,2000ml,930,73710945,Amritsar,10012,Kalpana K,"200,000"
,R00050,7/29/2020,7/31/2020,Pulp Orange 500ml,500ml,760,83401402,Hyderabad,10020,Abhishek S,"250,000"
,R00003,7/30/2020,7/31/2020,Pulp Orange 1000ml,1000ml,150,16004529,Chandigarh,10013,Ram S,"225,000"
,R00012,7/30/2020,7/31/2020,Pulp Orange 2000ml,2000ml,1160,30257831,Amritsar,10012,Kalpana K,"200,000"
,R00022,7/30/2020,7/31/2020,Pulp Orange 1000ml,1000ml,120,41145792,Amritsar,10012,Kalpana K,"200,000"
